Id,VendorName,Route,RunType,Type,Reason,Delay,Schools,School Reported,DateOccured
341068,HOYT TRANSPORTATION CORP.,n551,AM Run,Running Late,Heavy Traffic,0-15 Min,02605,false,2021-06-17
340521,HOYT TRANSPORTATION CORP.,n552,PM Run,Running Late,Heavy Traffic,16-30 Min,02431,false,2021-06-15
339143,HOYT TRANSPORTATION CORP.,n552,AM Run,Running Late,Mechanical Problem,16-30 Min,02431,false,2021-06-07
341899,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Running Late,Heavy Traffic,0-15 Min,02001,false,2021-06-25
341899,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Running Late,Heavy Traffic,0-15 Min,02002,false,2021-06-25
341899,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Running Late,Heavy Traffic,0-15 Min,02131,false,2021-06-25
341727,LEESEL TRANSPORTATION CORP (B2192),n553,AM Run,Running Late,Heavy Traffic,31-45 Min,02001,false,2021-06-23
341727,LEESEL TRANSPORTATION CORP (B2192),n553,AM Run,Running Late,Heavy Traffic,31-45 Min,02002,false,2021-06-23
341727,LEESEL TRANSPORTATION CORP (B2192),n553,AM Run,Running Late,Heavy Traffic,31-45 Min,02131,false,2021-06-23
338631,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Breakdown,Flat Tire,,02001,false,2021-06-02
338631,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Breakdown,Flat Tire,,02002,false,2021-06-02
338631,LEESEL TRANSPORTATION CORP (B2192),n553,PM Run,Breakdown,Flat Tire,,02131,false,2021-06-02
341651,LEESEL TRANSPORTATION CORP (B2192),n557,AM Run,Running Late,Heavy Traffic,0-15 Min,02016,false,2021-06-23
340926,LEESEL TRANSPORTATION CORP (B2192),n557,AM Run,Running Late,Heavy Traffic,46-60 Min,02016,false,2021-06-17
340830,LEESEL TRANSPORTATION CORP (B2192),n557,AM Run,Running Late,Heavy Traffic,31-45 Min,02016,false,2021-06-16
340440,LEESEL TRANSPORTATION CORP (B2192),n557,AM Run,Running Late,Heavy Traffic,31-45 Min,02016,false,2021-06-14
340175,LEESEL TRANSPORTATION CORP (B2192),n557,AM Run,Running Late,Heavy Traffic,31-45 Min,02016,false,2021-06-11
339984,LEESEL TRANSPORTATION CORP (B2192),n557,PM Run,Running Late,Heavy Traffic,46-60 Min,02016,false,2021-06-10
339309,LEESEL TRANSPORTATION CORP (B2192),n557,AM Run,Running Late,Heavy Traffic,31-45 Min,02016,false,2021-06-09
340182,LEESEL TRANSPORTATION CORP (B2192),n558,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-11
340187,LEESEL TRANSPORTATION CORP (B2192),n558,AM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-11
339751,LEESEL TRANSPORTATION CORP (B2192),n558,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-10
339957,LEESEL TRANSPORTATION CORP (B2192),n558,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-10
339298,LEESEL TRANSPORTATION CORP (B2192),n558,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-09
339318,LEESEL TRANSPORTATION CORP (B2192),n558,AM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-09
339144,LEESEL TRANSPORTATION CORP (B2192),n558,PM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-07
339121,LEESEL TRANSPORTATION CORP (B2192),n558,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-07
338814,LEESEL TRANSPORTATION CORP (B2192),n558,PM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-04
338741,LEESEL TRANSPORTATION CORP (B2192),n558,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-04
338671,LEESEL TRANSPORTATION CORP (B2192),n558,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-03
338716,LEESEL TRANSPORTATION CORP (B2192),n558,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-03
339284,HOYT TRANSPORTATION CORP.,n559,AM Run,Running Late,Heavy Traffic,16-30 Min,02075,false,2021-06-09
339567,LEESEL TRANSPORTATION CORP (B2192),n560,AM Run,Running Late,Heavy Traffic,46-60 Min,03973,false,2021-06-09
341330,LEESEL TRANSPORTATION CORP (B2192),n561,PM Run,Running Late,Heavy Traffic,31-45 Min,02533,false,2021-06-21
338363,LEESEL TRANSPORTATION CORP (B2192),n561,PM Run,Running Late,Heavy Traffic,46-60 Min,02533,false,2021-06-01
338406,LEESEL TRANSPORTATION CORP (B2192),n561,AM Run,Running Late,Heavy Traffic,46-60 Min,02533,false,2021-06-01
339593,LEESEL TRANSPORTATION CORP (B2192),n562,AM Run,Running Late,Heavy Traffic,61-90 Min,03008,false,2021-06-10
339456,LEESEL TRANSPORTATION CORP (B2192),n562,AM Run,Running Late,Heavy Traffic,46-60 Min,03008,false,2021-06-09
340198,LEESEL TRANSPORTATION CORP (B2192),n568,PM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-11
338813,LEESEL TRANSPORTATION CORP (B2192),n568,PM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-04
338796,LEESEL TRANSPORTATION CORP (B2192),n568,AM Run,Running Late,Heavy Traffic,31-45 Min,02036,false,2021-06-04
338720,LEESEL TRANSPORTATION CORP (B2192),n568,PM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-03
338583,LEESEL TRANSPORTATION CORP (B2192),n568,PM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-02
338515,LEESEL TRANSPORTATION CORP (B2192),n568,AM Run,Running Late,Heavy Traffic,46-60 Min,02036,false,2021-06-02
341379,LEESEL TRANSPORTATION CORP (B2192),n569,PM Run,Running Late,Heavy Traffic,31-45 Min,02918,false,2021-06-21
341265,LEESEL TRANSPORTATION CORP (B2192),n569,PM Run,Breakdown,Mechanical Problem,,02918,false,2021-06-18
341934,LEESEL TRANSPORTATION CORP (B2192),n573,PM Run,Running Late,Heavy Traffic,31-45 Min,02531,false,2021-06-25
341972,LEESEL TRANSPORTATION CORP (B2192),n573,AM Run,Running Late,Heavy Traffic,31-45 Min,02531,false,2021-06-25
338596,LEESEL TRANSPORTATION CORP (B2192),n575,PM Run,Running Late,Heavy Traffic,31-45 Min,02611,false,2021-06-02
338441,LEESEL TRANSPORTATION CORP (B2192),n575,AM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-06-02
338337,LEESEL TRANSPORTATION CORP (B2192),n575,PM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-06-01
338319,LEESEL TRANSPORTATION CORP (B2192),n575,AM Run,Running Late,Heavy Traffic,46-60 Min,02611,false,2021-06-01
340397,LEESEL TRANSPORTATION CORP (B2192),n576,AM Run,Running Late,Heavy Traffic,31-45 Min,02699,false,2021-06-14
338679,LEESEL TRANSPORTATION CORP (B2192),n576,AM Run,Running Late,Heavy Traffic,16-30 Min,02699,false,2021-06-03
339137,LEESEL TRANSPORTATION CORP (B2192),n577,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-07
339043,LEESEL TRANSPORTATION CORP (B2192),n577,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-07
338416,LEESEL TRANSPORTATION CORP (B2192),n577,PM Run,Running Late,Heavy Traffic,61-90 Min,02968,false,2021-06-01
340037,LEESEL TRANSPORTATION CORP (B2192),n578,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-10
341416,LEESEL TRANSPORTATION CORP (B2192),n579,PM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-21
341442,LEESEL TRANSPORTATION CORP (B2192),n579,AM Run,Running Late,Heavy Traffic,31-45 Min,02075,false,2021-06-21
340834,LEESEL TRANSPORTATION CORP (B2192),n579,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-06-16
339904,LEESEL TRANSPORTATION CORP (B2192),n579,AM Run,Running Late,Heavy Traffic,61-90 Min,02075,false,2021-06-10
339950,LEESEL TRANSPORTATION CORP (B2192),n581,AM Run,Running Late,Heavy Traffic,31-45 Min,04016,false,2021-06-10
339950,LEESEL TRANSPORTATION CORP (B2192),n581,AM Run,Running Late,Heavy Traffic,31-45 Min,04410,false,2021-06-10
339959,LEESEL TRANSPORTATION CORP (B2192),n582,PM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-10
339611,LEESEL TRANSPORTATION CORP (B2192),n582,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-10
338257,LEESEL TRANSPORTATION CORP (B2192),n584,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-01
338244,LEESEL TRANSPORTATION CORP (B2192),n584,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-01
341103,LEESEL TRANSPORTATION CORP (B2192),n585,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-18
341159,LEESEL TRANSPORTATION CORP (B2192),n585,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-18
341135,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-18
340958,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-17
340961,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-17
340858,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-16
340524,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-15
340554,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-15
340222,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-11
340212,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-11
340018,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-10
340012,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-10
339453,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-09
339359,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-09
339246,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-08
339205,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-08
339111,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-07
338750,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-04
338872,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,31-45 Min,02968,false,2021-06-04
338437,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-02
338479,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-02
338234,LEESEL TRANSPORTATION CORP (B2192),n586,PM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-01
338343,LEESEL TRANSPORTATION CORP (B2192),n586,AM Run,Running Late,Heavy Traffic,46-60 Min,02968,false,2021-06-01
341508,LEESEL TRANSPORTATION CORP (B2192),n587,AM Run,Running Late,Heavy Traffic,31-45 Min,02076,false,2021-06-22
341597,LEESEL TRANSPORTATION CORP (B2192),n588,PM Run,Running Late,Heavy Traffic,31-45 Min,02076,false,2021-06-22
338356,LEESEL TRANSPORTATION CORP (B2192),n590,PM Run,Running Late,Heavy Traffic,46-60 Min,02076,false,2021-06-01
341436,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,31-45 Min,01015,false,2021-06-21
341436,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,31-45 Min,01019,false,2021-06-21
341436,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,31-45 Min,01450,false,2021-06-21
340800,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,46-60 Min,01015,false,2021-06-16
340800,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,46-60 Min,01019,false,2021-06-16
340800,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,46-60 Min,01450,false,2021-06-16
339031,LEESEL TRANSPORTATION CORP (B2192),n593,PM Run,Running Late,Heavy Traffic,31-45 Min,01015,false,2021-06-07
339031,LEESEL TRANSPORTATION CORP (B2192),n593,PM Run,Running Late,Heavy Traffic,31-45 Min,01019,false,2021-06-07
339031,LEESEL TRANSPORTATION CORP (B2192),n593,PM Run,Running Late,Heavy Traffic,31-45 Min,01450,false,2021-06-07
339070,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,46-60 Min,01015,false,2021-06-07
339070,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,46-60 Min,01019,false,2021-06-07
339070,LEESEL TRANSPORTATION CORP (B2192),n593,AM Run,Running Late,Heavy Traffic,46-60 Min,01450,false,2021-06-07
339273,LEESEL TRANSPORTATION CORP (B2192),n594,AM Run,Running Late,Heavy Traffic,46-60 Min,02990,false,2021-06-08
340676,LEESEL TRANSPORTATION CORP (B2192),n595,PM Run,Running Late,Heavy Traffic,46-60 Min,02986,false,2021-06-15
340485,LEESEL TRANSPORTATION CORP (B2192),n595,AM Run,Running Late,Heavy Traffic,31-45 Min,02986,false,2021-06-15
341688,LEESEL TRANSPORTATION CORP (B2192),n597,AM Run,Running Late,Accident,61-90 Min,06324,false,2021-06-23
341688,LEESEL TRANSPORTATION CORP (B2192),n597,AM Run,Running Late,Accident,61-90 Min,06513,false,2021-06-23
341688,LEESEL TRANSPORTATION CORP (B2192),n597,AM Run,Running Late,Accident,61-90 Min,06612,false,2021-06-23
341474,LEESEL TRANSPORTATION CORP (B2192),n597,PM Run,Running Late,Heavy Traffic,31-45 Min,06324,false,2021-06-21
341474,LEESEL TRANSPORTATION CORP (B2192),n597,PM Run,Running Late,Heavy Traffic,31-45 Min,06513,false,2021-06-21
341474,LEESEL TRANSPORTATION CORP (B2192),n597,PM Run,Running Late,Heavy Traffic,31-45 Min,06612,false,2021-06-21
338934,LEESEL TRANSPORTATION CORP (B2192),n598,AM Run,Running Late,Heavy Traffic,31-45 Min,03689,false,2021-06-07
341819,"THOMAS BUSES, INC. (B2321)",n601,AM Run,Running Late,Heavy Traffic,16-30 Min,75029,false,2021-06-24
340754,"THOMAS BUSES, INC. (B2321)",n601,AM Run,Running Late,Heavy Traffic,16-30 Min,75029,false,2021-06-16
340090,"THOMAS BUSES, INC. (B2321)",n601,AM Run,Running Late,Heavy Traffic,16-30 Min,75029,false,2021-06-11
339522,"THOMAS BUSES, INC. (B2321)",n601,AM Run,Running Late,Heavy Traffic,0-15 Min,75029,false,2021-06-09
339062,"THOMAS BUSES, INC. (B2321)",n601,AM Run,Running Late,Heavy Traffic,0-15 Min,75029,false,2021-06-07
338748,LEESEL TRANSPORTATION CORP (B2192),n604,PM Run,Running Late,Heavy Traffic,31-45 Min,02038,false,2021-06-04
338889,LEESEL TRANSPORTATION CORP (B2192),n604,AM Run,Running Late,Heavy Traffic,46-60 Min,02038,false,2021-06-04
338708,LEESEL TRANSPORTATION CORP (B2192),n604,PM Run,Running Late,Heavy Traffic,61-90 Min,02038,false,2021-06-03
339912,LEESEL TRANSPORTATION CORP (B2192),n605,AM Run,Running Late,Heavy Traffic,46-60 Min,02037,false,2021-06-10
338268,LEESEL TRANSPORTATION CORP (B2192),n605,AM Run,Running Late,Heavy Traffic,46-60 Min,02037,false,2021-06-01
341446,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-21
341446,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-21
341349,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-21
341349,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-21
341179,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-18
341179,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-18
341192,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-18
341192,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-18
340975,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-17
340975,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-17
341085,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-17
341085,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-17
340820,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-16
340820,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-16
340497,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-15
340497,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-15
340654,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-15
340654,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-15
340271,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-11
340271,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-11
340140,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-11
340140,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-11
339816,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-10
339816,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-10
339360,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-09
339360,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-09
339491,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-09
339491,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-09
339234,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-08
339234,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-08
339238,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-08
339238,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-08
339118,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-07
339118,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-07
339058,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-07
339058,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-07
338734,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-04
338734,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-04
338777,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-04
338777,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-04
338548,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-02
338548,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-02
338469,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-02
338469,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-02
338284,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01020,false,2021-06-01
338284,LEESEL TRANSPORTATION CORP (B2192),n606,PM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-06-01
338314,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01020,false,2021-06-01
338314,LEESEL TRANSPORTATION CORP (B2192),n606,AM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-06-01
340094,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,31-45 Min,01004,false,2021-06-11
340087,LEESEL TRANSPORTATION CORP (B2192),n607,AM Run,Running Late,Heavy Traffic,31-45 Min,01004,false,2021-06-11
339698,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,46-60 Min,01004,false,2021-06-10
339802,LEESEL TRANSPORTATION CORP (B2192),n607,AM Run,Running Late,Heavy Traffic,31-45 Min,01004,false,2021-06-10
339400,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,46-60 Min,01004,false,2021-06-09
339528,LEESEL TRANSPORTATION CORP (B2192),n607,AM Run,Running Late,Heavy Traffic,31-45 Min,01004,false,2021-06-09
339147,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,46-60 Min,01004,false,2021-06-07
338954,LEESEL TRANSPORTATION CORP (B2192),n607,AM Run,Running Late,Heavy Traffic,31-45 Min,01004,false,2021-06-07
338839,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,46-60 Min,01004,false,2021-06-04
338626,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,31-45 Min,01004,false,2021-06-02
338521,LEESEL TRANSPORTATION CORP (B2192),n607,AM Run,Running Late,Heavy Traffic,46-60 Min,01004,false,2021-06-02
338269,LEESEL TRANSPORTATION CORP (B2192),n607,PM Run,Running Late,Heavy Traffic,46-60 Min,01004,false,2021-06-01
